Element,Notes,Country,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Nb,,Somalia,,,,,,,,0.0020185614849187934,0.0011174242424242425,0.002411575562700965,0.002830188679245283,0.0023880597014925373,0.003673469387755102,0.0035856573705179283,0.0030303030303030303,0.006304728546409807,0.005094614264919942,0.004132231404958678
Nb,,Rwanda,0.0027099236641221374,0.0018699186991869919,0.0070967741935483875,0.0024437299035369774,0.0009009009009009009,0.0014081145584725536,0.0026086956521739132,,,,2.1698113207547172e-05,2.238805970149254e-05,,,,,,
Nb,,Uganda,,,4.032258064516129e-05,0.0001607717041800643,9.117117117117118e-05,0.00018138424821002386,,,,,,,,,,,,1.487603305785124e-05
Nb,,Zimbabwe,,,,,,,,,,,,,,,,,,
Mo,,Armenia,0.016911764705882352,0.021705426356589147,0.028296296296296295,0.02212781954887218,0.02363934426229508,0.021091603053435114,0.018553459119496855,0.016129032258064516,0.020967741935483872,0.02025943396226415,0.02023529411764706,0.019751131221719457,0.017621951219512193,0.021761363636363638,0.02548828125,0.026744186046511628,0.026723880597014926,0.030638297872340424
Mo,,Canada,0.06227205882352941,0.04844961240310078,0.055237037037037036,0.06190225563909774,0.06592622950819672,0.06940458015267176,0.059867924528301884,0.04122043010752688,0.04146236559139785,0.03151415094339623,0.03892307692307692,0.039461538461538465,0.03465040650406504,0.032359848484848484,0.03490625,0.030837209302325582,0.03491791044776119,0.009731914893617022
Mo,,Chile,0.18600735294117646,0.21169767441860465,0.24917777777777778,0.25181954887218044,0.24152459016393443,0.25476335877862594,0.2634150943396226,0.2582849462365591,0.2326774193548387,0.2118490566037736,0.15242986425339367,0.1580316742081448,0.15116260162601625,0.15488257575757575,0.1370703125,0.15005813953488373,0.18197761194029852,0.2237404255319149
Mo,,China,0.22058823529411764,0.2302325581395349,0.21333333333333335,0.21203007518796993,0.24016393442622952,0.2366412213740458,0.24213836477987422,0.21505376344086022,0.2360215053763441,0.314622641509434,0.3665158371040724,0.4230769230769231,0.3926829268292683,0.39015151515151514,0.41015625,0.39147286821705424,0.34328358208955223,0.35319148936170214
Mo,,Iran,0.010294117647058823,0.012403100775193798,0.011851851851851851,0.01804511278195489,0.018852459016393444,0.016793893129770993,0.011320754716981131,0.013311827956989247,0.013440860215053764,0.016981132075471698,0.029850678733031676,0.011312217194570135,0.015853658536585366,0.012746212121212122,0.013734375,0.013453488372093023,0.013037313432835821,0.014893617021276596
Mo,,Kazakhstan ,0.0007352941176470588,0.0012015503875968993,0.0015925925925925925,0.0016917293233082707,0.0018852459016393444,0.0017557251908396946,0.0014465408805031446,0.0012365591397849463,0.0013440860215053765,0.0,,,,,,,,
Mo,,Kyrgyzstan,0.0016544117647058823,0.001937984496124031,0.001851851851851852,0.0018796992481203006,0.0020491803278688526,0.0019083969465648854,0.0015723270440251573,0.0013440860215053765,0.0013440860215053765,0.0011792452830188679,,,,,,,,
Mo,,Mexico,0.04374264705882353,0.061713178294573644,0.051007407407407404,0.041488721804511276,0.028098360655737706,0.026900763358778626,0.023459119496855346,0.022827956989247312,0.013543010752688172,0.02905188679245283,0.03534389140271493,0.046,0.044101626016260165,0.040859848484848485,0.0443984375,0.04868992248062016,0.05361940298507463,0.0482
Mo,,Mongolia ,0.014705882352941176,0.014806201550387596,0.009888888888888888,0.01138345864661654,0.013032786885245902,0.013687022900763358,0.0071761006289308175,0.006387096774193549,0.007548387096774194,0.009330188679245283,0.008054298642533937,0.009683257918552035,0.008934959349593496,0.007424242424242424,0.0074375,0.0070503875968992245,0.007458955223880597,0.00851063829787234
Mo,,Peru,0.03194117647058824,0.0424031007751938,0.05328148148148148,0.07142105263157894,0.0705983606557377,0.07298473282442748,0.08959748427672956,0.09314516129032258,0.09252150537634408,0.07918396226415095,0.0756606334841629,0.055642533936651584,0.06895528455284552,0.07250378787878788,0.0655859375,0.07031007751937984,0.0635,0.08575744680851063
Mo,,Russia,0.014705882352941176,0.018604651162790697,0.017777777777777778,0.019548872180451128,0.023770491803278688,0.022137404580152672,0.018238993710691823,0.016129032258064516,0.016666666666666666,0.015566037735849057,0.016289592760180997,0.020642533936651584,0.023483739837398373,0.02278030303030303,0.01929296875,0.01842248062015504,0.017380597014925375,0.019148936170212766
Mo,,Turkey,,,,,,,,,,,0.00011312217194570136,,,0.0015151515151515152,0.00234375,0.0031007751937984496,0.0033582089552238806,0.003829787234042553
Mo,,United States,0.3922279411764706,0.32868217054263565,0.302962962962963,0.28270676691729324,0.2647540983606557,0.25572519083969464,0.2610062893081761,0.3118279569892473,0.32150537634408605,0.2688679245283019,0.2529411764705882,0.216289592760181,0.24146341463414633,0.2412878787878788,0.2359375,0.2364341085271318,0.2544776119402985,0.20170212765957446
Mo,,Uzbekistan,0.003676470588235294,0.003875968992248062,0.003703703703703704,0.0037593984962406013,0.004098360655737705,0.003816793893129771,0.0031446540880503146,0.0030913978494623655,0.0032258064516129032,0.002830188679245283,0.0022624434389140274,0.0022624434389140274,0.0020325203252032522,0.002109848484848485,0.0020390625,0.0018992248062015503,0.0016791044776119403,0.0019148936170212765
Platinum Group Metals,,Canada,0.017966101694915255,0.013984375,0.014007782101167316,0.013766730401529637,0.051122625215889464,0.02686335403726708,0.06006006006006006,0.06435006435006435,0.06702412868632708,0.011764705882352941,0.01447178002894356,0.0057553956834532375,0.005594405594405594,0.011004126547455296,0.011363636363636364,0.014947683109118086,0.01744186046511628,0.012987012987012988
Platinum Group Metals,,Russia,0.3268765133171913,0.26171875,0.27431906614785995,0.27724665391969405,0.2504317789291883,0.2329192546583851,0.22522522522522523,0.1994851994851995,0.20911528150134048,0.1895424836601307,0.1808972503617945,0.1712230215827338,0.16783216783216784,0.16506189821182943,0.18181818181818182,0.17937219730941703,0.23255813953488372,0.17316017316017315
Platinum Group Metals,,South Africa ,0.6504116222760291,0.72287109375,0.7099805447470817,0.7075525812619503,0.6906044905008636,0.7275776397515528,0.7020870870870871,0.7246975546975547,0.7123056300268097,0.7771111111111111,0.7814616497829233,0.7979280575539568,0.8012867132867133,0.7993259972489684,0.7728787878787878,0.7646636771300448,0.6985077519379845,0.7748773448773448
Platinum Group Metals,,Zimbabwe,0.004285714285714286,0.00072265625,0.0007782101167315176,0.0008030592734225621,0.008290155440414507,0.013214285714285715,0.012147147147147147,0.011093951093951095,0.011581769436997319,0.022156862745098038,0.023748191027496382,0.025309352517985613,0.025454545454545455,0.025034387895460797,0.03333333333333333,0.04035874439461883,0.05232558139534884,0.03896103896103896
Pd,,Australia,0.00522875816993464,0.005403973509933775,0.00530718954248366,0.004427807486631016,0.00413265306122449,0.003961352657004831,0.0037914691943127963,0.0025462962962962965,0.0033783783783783786,0.0026785714285714286,0.0028155339805825243,0.0041025641025641026,0.003125,0.0016203703703703703,0.0014563106796116505,0.001568627450980392,0.0016580310880829016,0.0014418604651162791
Pd,,Botswana,,,,0.004812834224598931,0.0066326530612244895,0.010628019323671498,0.011848341232227487,0.008796296296296297,0.009009009009009009,0.022321428571428572,0.016305825242718446,0.017702564102564104,0.016,0.009791666666666667,0.012684466019417476,0.0065539215686274506,0.002901554404145078,0.0009302325581395349
Pd,,Canada  ,0.058202614379084965,0.059198675496688745,0.06502614379084967,0.047978609625668446,0.062295918367346936,0.0618743961352657,0.05687203791469194,0.04821759259259259,0.047265765765765765,0.06294642857142857,0.07135922330097087,0.035897435897435895,0.052884615384615384,0.08055555555555556,0.08398058252427185,0.08088235294117647,0.10362694300518134,0.09767441860465116
Pd,,Finland,0.000980392156862745,0.0009933774834437086,,,,,,,,,0.0016601941747572816,0.002871794871794872,0.0071778846153846155,0.004898148148148148,0.005339805825242718,0.005392156862745098,0.004673575129533679,0.011162790697674419
Pd,,Japan,0.027130718954248366,0.035456953642384104,0.03079738562091503,0.0256951871657754,0.02866326530612245,0.026570048309178744,0.025118483412322274,0.025,0.024324324324324326,0.02904017857142857,0.03653398058252427,0.03423076923076923,0.029360576923076923,0.03487962962962963,0.0390873786407767,0.030583333333333334,0.03610880829015544,0.024651162790697675
Pd,,Poland,7.843137254901961e-05,7.947019867549669e-05,7.843137254901961e-05,6.41711229946524e-05,6.122448979591836e-05,4.830917874396135e-05,4.739336492890995e-05,4.6296296296296294e-05,4.5045045045045046e-05,6.696428571428572e-05,7.281553398058253e-05,7.692307692307693e-05,7.211538461538462e-05,4.6296296296296294e-05,9.70873786407767e-05,0.00014705882352941175,0.00010362694300518135,9.302325581395348e-05
Pd,,Russia,0.45751633986928103,0.44370860927152317,0.46405228758169936,0.5133689839572193,0.4897959183673469,0.46859903381642515,0.4597156398104265,0.45092592592592595,0.44324324324324327,0.43214285714285716,0.42572815533980585,0.4266666666666667,0.40721153846153846,0.38935185185185184,0.39805825242718446,0.39215686274509803,0.43005181347150256,0.3767441860465116
Pd,(Becomes Serbia alone in 2007),Serbia and Montenegro,0.000326797385620915,0.00016556291390728477,0.0001633986928104575,0.00013368983957219252,0.00012755102040816328,3.864734299516908e-05,9.004739336492891e-05,8.796296296296296e-05,6.756756756756757e-05,6.696428571428572e-05,0.00033980582524271844,0.00019487179487179487,0.00010576923076923077,1.8518518518518518e-05,0.00010679611650485437,9.80392156862745e-05,0.00010362694300518135,9.302325581395348e-05
Pd,,South Africa  ,0.3699869281045752,0.3851920529801324,0.3648235294117647,0.33476470588235296,0.32529591836734695,0.3427342995169082,0.3620995260663507,0.3840787037037037,0.3885810810810811,0.37340625,0.36668446601941745,0.3852153846153846,0.39529807692307695,0.3830138888888889,0.3628058252427184,0.37258823529411766,0.3026424870466321,0.3846093023255814
Pd,,United States,0.06928104575163399,0.06490066225165562,0.0673202614379085,0.06470588235294118,0.07551020408163266,0.06763285024154589,0.06492890995260664,0.06157407407407407,0.06486486486486487,0.05714285714285714,0.05776699029126214,0.06512820512820512,0.05576923076923077,0.05740740740740741,0.05970873786407767,0.061764705882352944,0.06424870466321243,0.05813953488372093
Pd,,Zimbabwe ,0.012124183006535947,0.0022649006622516557,0.002392156862745098,0.001983957219251337,0.00991326530612245,0.01666183574879227,0.016890995260663507,0.017958333333333333,0.018117117117117117,0.018660714285714287,0.02129126213592233,0.029128205128205128,0.03365384615384615,0.03815277777777778,0.037864077669902914,0.047058823529411764,0.05233160621761658,0.046511627906976744
Ag,,Algeria,0.00011627906976744187,8.187134502923976e-05,7.734806629834254e-05,0.000106951871657754,5.319148936170213e-05,2.6595744680851064e-05,,,,,,,,,,,,
Ag,,Argentina,0.0020930232558139536,0.004314912280701754,0.004321049723756906,0.008181818181818182,0.006702127659574468,0.007123244680851064,0.00861935,0.012681057692307693,0.012195223880597015,0.012286875000000001,0.016694647887323943,0.023576238938053096,0.031040257510729617,0.032217629310344824,0.03275725409836066,0.032697674418604654,0.033582089552238806,
Ag,,Armenia,,,,,0.00031914893617021275,0.0002127659574468085,0.0002,0.0001923076923076923,0.002011641791044776,0.001794423076923077,0.0018983098591549294,0.002339646017699115,0.002936824034334764,0.0010895258620689655,0.0009098360655737705,0.0007541860465116279,0.0007462686567164179,
Ag,,Australia,0.08569767441860465,0.10058479532163743,0.1138121546961326,0.1053475935828877,0.11047872340425532,0.09936170212765957,0.1112,0.11620192307692308,0.08592039800995024,0.09033653846153847,0.0904225352112676,0.07234513274336284,0.08064377682403434,0.07435344827586207,0.07077868852459017,0.07130941860465116,0.06417910447761194,
Ag,,Azerbaijan,,,,,,,,,,,,,6.437768240343348e-05,5.2456896551724144e-05,2.5655737704918034e-05,7.949612403100775e-05,7.462686567164179e-05,
Ag,,Bolivia,0.023488372093023256,0.02470713450292398,0.023955359116022097,0.02197860962566845,0.023936170212765957,0.024750478723404256,0.02034625,0.02012043269230769,0.023492935323383087,0.02523985576923077,0.0522893896713615,0.05866057522123894,0.05405098712446352,0.05230974137931035,0.04941819672131148,0.04989147286821705,0.05014925373134328,
Ag,,Botswana,,,,,,,,,,,,,,,0.000355327868852459,0.0008758527131782946,0.001119402985074627,
Ag,,Brazil,0.0019767441860465114,0.002456140350877193,0.005027624309392265,0.0024598930481283423,0.0017553191489361702,0.001672340425531915,0.00177485,0.0018333653846153847,0.0014925373134328358,0.0017307692307692308,0.00018779342723004695,0.00017699115044247788,0.00296137339055794,0.0030862068965517237,0.00294672131147541,0.002810077519379845,0.0026865671641791043,
Ag,,Bulgaria,0.0013953488372093023,0.0014619883040935672,0.0029834254143646407,0.003048128342245989,0.0323936170212766,0.0026595744680851063,0.00225,0.0026442307692307694,0.003233830845771144,0.0026442307692307694,0.002347417840375587,0.001902654867256637,0.0011818884120171674,0.0013855172413793104,0.0019066803278688525,0.0021564728682170542,0.002052238805970149,
Ag,,Burkina Faso,,,,,,,,,,,,,,,,0.0005636046511627907,0.0005597014925373135,
Ag,,Burma,0.0001744186046511628,0.00024374269005847954,0.00013574585635359114,0.000106951871657754,5.319148936170213e-05,4.138297872340425e-05,5.6000000000000006e-05,0.00011067307692307692,3.402985074626866e-05,,,,,,,,,
Ag,,Canada ,0.06953488372093024,0.06865497076023391,0.06696132596685082,0.07058823529411765,0.0748936170212766,0.06968898936170213,0.06687325,0.054030625,0.0495036815920398,0.04136774038461538,0.03328638497652582,0.02730088495575221,0.02538549356223176,0.028495215517241382,0.028084139344262297,0.025037829457364342,0.018398768656716417,
Ag,,Chile,0.07790697674418605,0.08074333333333333,0.06862950276243093,0.07213903743315508,0.06436170212765957,0.06982920212765957,0.06800705,0.06728552884615384,0.079958407960199,0.093099375,0.06596338028169015,0.05756716814159292,0.05522266094420601,0.055658275862068965,0.04895577868852459,0.047248062015503876,0.05873134328358209,
Ag,,China,0.0755813953488372,0.07719298245614035,0.08839779005524862,0.10213903743315508,0.11702127659574468,0.1276595744680851,0.1225,0.1201923076923077,0.12935323383084577,0.12980769230769232,0.13145539906103287,0.12831858407079647,0.15021459227467812,0.15948275862068967,0.1598360655737705,0.15891472868217055,0.15149253731343285,
Ag,,Colombia ,0.00029069767441860465,0.00044403508771929826,0.0004403314917127072,0.000374331550802139,0.0003723404255319149,0.0005059042553191489,0.0004271,0.0003433653846153846,0.0004178606965174129,0.00046947115384615387,0.0004301408450704226,0.000479070796460177,0.0006566523605150215,0.0010364224137931035,0.0007937704918032786,0.0005413953488372093,0.00044776119402985075,
Ag,,Congo,,,,,0.00010638297872340425,0.001888351063829787,0.0016476,0.0025746634615384616,0.003364825870646766,0.0036655288461538457,0.0016001408450704224,,,0.0004344827586206897,0.0005058196721311475,0.002342286821705426,0.00033582089552238804,
Ag,,Costa Rica,,,,,,,,,,,,,,,,,,
Ag,,Cote d'Ivoire,,,,,,,,,,,,,,,2.344262295081967e-05,2.2674418604651163e-05,2.2014925373134327e-05,
Ag,,Dominican Republic,0.00040697674418604653,0.00018362573099415204,,,,,,,,,,,0.0009791845493562232,0.0007831465517241379,0.001118688524590164,0.0030320542635658915,0.0037313432835820895,
Ag,,Ecuador,0.00011627906976744187,0.00011695906432748539,0.00011049723756906077,0.000106951871657754,,,,,,,,,,6.025862068965517e-05,4.80327868852459e-05,5.8139534883720933e-05,5.5970149253731344e-05,
Ag,,El Salvador,,,,,,,,,,,,,,,,,,
Ag,,Eritrea,,,,,,,,,,,,,,,0.0012254098360655738,0.0006123643410852713,0.0005970149253731343,
Ag,,Ethiopia,,4.029239766081871e-05,5.624309392265193e-05,0.000213903743315508,5.319148936170213e-05,5.3138297872340426e-05,5.665e-05,4.2596153846153844e-05,4.4875621890547264e-05,3.399038461538461e-05,0.00012741784037558686,3.411504424778761e-05,0.00010300429184549356,0.00010344827586206896,9.836065573770491e-05,5.616279069767442e-05,5.223880597014925e-05,
Ag,,Fiji,0.00011627906976744187,0.0001245029239766082,5.624309392265193e-05,,,,,,,,,,,,,,,
Ag,,Finland ,0.0017441860465116279,0.0018421052631578947,0.0014013259668508287,0.0012834224598930481,0.0015425531914893618,0.0016550531914893616,0.0018706499999999997,0.0023653846153846156,0.0024875621890547263,0.002403846153846154,0.0032819718309859158,0.003100088495575221,0.002779012875536481,0.0004810344827586207,0.0004294672131147541,0.0005513953488372093,0.0004787313432835821,
Ag,,France,5.8139534883720933e-05,6.666666666666666e-05,3.977900552486188e-05,5.3475935828877e-05,5.319148936170213e-05,,3.41e-05,3.365384615384615e-05,3.482587064676617e-05,3.365384615384615e-05,3.2863849765258214e-05,3.097345132743363e-05,5.150214592274678e-05,7.327586206896552e-05,4.098360655737705e-05,3.875968992248062e-05,3.7313432835820896e-05,
Ag,,Ghana ,0.00023255813953488373,0.00023099415204678363,0.0003369060773480663,0.000106951871657754,0.00010638297872340425,0.0001797340425531915,0.00016645,0.0001716826923076923,0.000156318407960199,0.00015865384615384616,0.00015023474178403755,0.00017380530973451326,0.00014218884120171675,0.00013310344827586207,0.00013114754098360657,0.00012790697674418605,0.00012313432835820895,
Ag,,Greece,0.002616279069767442,0.0026766666666666666,0.0020522099447513814,0.0033155080213903743,0.003989361702127659,0.004212765957446809,0.00396,0.003798076923076923,0.001253731343283582,0.00125,0.0013145539906103286,0.0013352654867256637,0.0012446351931330471,0.0014360344827586207,0.001629467213114754,0.0015127131782945735,0.0014552238805970149,
Ag,,Guatemala,,,,,,,,0.0003400961538461538,0.0024735820895522387,0.004242788461538462,0.004691220657276995,0.005720353982300885,0.00835549356223176,0.011757370689655173,0.008383401639344262,0.010976899224806201,0.03201492537313433,
Ag,,Honduras,0.0025,0.0022311695906432746,0.001765635359116022,0.0025133689839572193,0.0028191489361702126,0.002710744680851064,0.0024109,0.0025777403846153845,0.0027381094527363183,0.0025910576923076924,0.0028138028169014083,0.0025529646017699117,0.002496051502145923,0.0022916810344827585,0.0020739754098360653,0.001973255813953488,0.002052238805970149,
Ag,,India,0.0030232558139534882,0.003157894736842105,0.0022651933701657457,0.00267379679144385,0.0027659574468085106,0.002723404255319149,0.000725,0.0015144230769230768,0.0015373134328358208,0.003956730769230769,0.004507042253521127,0.004646017699115044,0.00626274678111588,0.008294568965517241,0.013619713114754099,0.013792325581395348,0.011318619402985074,
Ag,,Indonesia,0.020290697674418604,0.01685380116959064,0.014120331491712707,0.014438502673796792,0.015638297872340425,0.015170531914893618,0.013097999999999999,0.015412980769230767,0.013004975124378109,0.012932692307692308,0.010610328638497653,0.01588495575221239,0.014379399141630902,0.009791939655172414,0.010155737704918033,0.009883720930232558,0.008917910447761194,
Ag,,Iran,0.0011046511627906977,0.0012280701754385965,0.0012154696132596686,0.001176470588235294,0.0012234042553191488,0.0012234042553191488,0.00125,0.001201923076923077,0.0012437810945273632,0.0009615384615384616,,,,,,,,
Ag,,Ireland ,0.0007558139534883721,0.0008947368421052632,0.0013867403314917128,0.0010160427807486632,0.00026595744680851064,0.0004521276595744681,0.000325,0.0003028846153846154,0.00020398009950248756,0.0001923076923076923,0.00018779342723004695,0.00017699115044247788,0.00016386266094420602,0.0002629310344827586,0.00038745901639344264,0.0003031782945736434,0.00029850746268656717,
Ag,,Italy,0.0005813953488372093,0.0005847953216374269,0.00022099447513812155,0.0001871657754010695,0.0002127659574468085,,,,,,,,,,,,,
Ag,,Jamaica,,,,,,,,,,,,,,,,,,
Ag,,Japan,0.005465348837209303,0.005497309941520468,0.005733756906077348,0.0042780748663101605,0.004308510638297873,0.004194787234042553,0.00393445,0.0026008653846153846,0.0005702985074626866,0.0002548076923076923,9.591549295774649e-05,0.00022123893805309734,0.00021377682403433477,0.00019336206896551723,0.0001465983606557377,0.00014124031007751938,0.00013432835820895522,
Ag,,Kazakhstan ,0.04220930232558139,0.05290315789473684,0.05122099447513812,0.05251336898395722,0.0475,0.04396276595744681,0.03665,0.04,0.04010363184079602,0.03475610576923077,0.030311126760563377,0.027351371681415926,0.023693562231759654,0.02804521551724138,0.03947467213114754,0.037357713178294574,0.034328358208955224,
Ag,,North Korea,0.0029069767441860465,0.0023391812865497076,0.0011049723756906078,0.0010695187165775401,0.0010638297872340426,0.0010638297872340426,0.001,0.0009615384615384616,0.0009950248756218905,0.0009615384615384616,0.0009389671361502347,0.0008849557522123894,0.001072961373390558,0.001206896551724138,0.0011475409836065574,0.0010852713178294573,0.001044776119402985,
Ag,,South Korea,0.019709302325581397,,,5.3475935828877e-05,0.0003723404255319149,0.0006225531914893618,0.00025295,0.00016899038461538462,7.567164179104478e-05,6.73076923076923e-05,6.863849765258216e-05,,,0.00011418103448275862,0.00011987704918032786,0.00015104651162790698,0.00014925373134328358,
Ag,,Laos,,,,,,,,,,,0.00022065727699530516,0.0006515929203539824,0.0006775965665236052,0.0007214655172413793,0.0007861065573770492,0.0011517441860465116,0.001119402985074627,
Ag,,Macedonia,0.0011627906976744186,0.0012865497076023392,0.0012154696132596686,0.0008021390374331551,0.0006382978723404255,0.0005319148936170213,0.0005,,,,0.00042253521126760566,,,,,,,
Ag,,Malaysia ,0.00040697674418604653,0.00021894736842105263,,,,,,,,,,,,,6.877049180327869e-05,,,
Ag,,Mali,5.8139534883720933e-05,5.847953216374269e-05,5.524861878453039e-05,,,,,,,,9.389671361502347e-05,,,,,,,
Ag,,Mexico,0.15616279069767441,0.14426789473684212,0.14477872928176794,0.14759358288770053,0.14505319148936172,0.13664239361702127,0.1284739,0.13914235576923079,0.14775348258706467,0.15074182692307692,0.15193953051643191,0.1572496017699115,0.1501918454935622,0.1788942672413793,0.18427840163934425,0.18840786821705424,0.1865671641791045,
Ag,,Mongolia,0.0011569767441860464,0.0011637426900584795,0.0013812154696132596,0.0014438502673796792,0.0014361702127659575,0.0014361702127659575,0.0014,0.001346153846153846,0.0010138308457711444,0.0009834134615384614,0.0009368075117370892,0.0012973893805309736,0.0012321888412017167,0.0012178448275862069,0.0012704918032786885,0.001937984496124031,0.002425373134328358,
Ag,,Morocco,0.017848837209302325,0.016257309941520467,0.01596685082872928,0.015026737967914438,0.01473404255319149,0.010666382978723403,0.0097976,0.009423076923076923,0.009701492537313432,0.009375,0.00892018779342723,0.01041154867256637,0.010429184549356223,0.008021120689655173,0.00710655737704918,0.01121093023255814,0.010447761194029851,
Ag,,Namibia,0.0013372093023255815,0.0005654970760233918,0.0005130939226519338,0.0010695187165775401,0.002340425531914894,0.002398936170212766,0.00135765,0.001442451923076923,0.0015575621890547263,0.0014423076923076924,0.0015492957746478873,0.0004867256637168142,0.0007510729613733906,0.0010387931034482759,0.0008975409836065574,0.0008139534883720931,0.0007462686567164179,
Ag,,New Zealand,0.0013372093023255815,0.0014215204678362573,0.0012651933701657457,0.0012299465240641712,0.0015425531914893618,0.0015904255319148936,0.0015042,0.002067451923076923,0.001354278606965174,0.000508076923076923,0.0008576995305164319,0.0006311504424778761,0.000735450643776824,0.0006174137931034483,0.00023069672131147538,0.00043538759689922484,0.000417910447761194,
Ag,,Nicaragua,0.00023255813953488373,0.00010409356725146198,8.679558011049724e-05,0.00016042780748663101,0.00010638297872340425,0.00010851063829787234,0.0001475,0.00014418269230769232,0.00014572139303482587,0.00016442307692307692,0.00017464788732394367,0.00019871681415929203,0.0003002145922746781,0.0003416810344827586,0.00041831967213114756,0.0005326744186046512,0.0005597014925373135,
Ag,,Niger,,,,,,,,,,,,,,,,,,
Ag,,Oman ,0.00029069767441860465,0.0001968421052631579,0.0002703867403314917,0.00016042780748663101,,,,,,,,,,,,,,
Ag,,Pakistan ,,,,,,,,,,,0.00011737089201877934,0.00011504424778761063,0.00011587982832618026,0.00011206896551724138,0.00010245901639344262,9.689922480620155e-05,9.328358208955224e-05,
Ag,,Panama,0.00011627906976744187,0.00011695906432748539,,,,,,,,,,,,8.620689655172413e-05,9.836065573770491e-05,9.302325581395348e-05,,
Ag,,Papua New Guinea,0.003430232558139535,0.003891345029239766,0.004044198895027625,0.004064171122994653,0.003351063829787234,0.003292553191489362,0.00278,0.0024579326923076924,0.0025421890547263682,0.0023402403846153846,0.002256431924882629,0.0024372566371681417,0.0031759656652360514,0.003909482758620689,0.003331967213114754,0.0034922480620155037,0.003246268656716418,
Ag,,Peru                           ,0.11773255813953488,0.13046783625730995,0.1346961325966851,0.13748663101604278,0.15265957446808512,0.1553723404255319,0.153,0.1541346153846154,0.17266970149253733,0.16797639423076924,0.17304840375586855,0.17357115044247787,0.1562431330472103,0.14736474137931035,0.1426580737704918,0.14241406976744186,0.14096298507462687,
Ag,,Philippines,0.0010465116279069768,0.001026842105263158,0.0009392265193370166,0.0016577540106951871,0.0004787234042553191,0.0005070744680851063,0.00046574999999999996,0.0009206730769230768,0.0011692537313432835,0.001334326923076923,0.000667793427230047,0.001495929203539823,0.0017598283261802575,0.0019625,0.0020168442622950818,0.0015520542635658915,0.0008583955223880596,
Ag,,Poland,0.0644186046511628,0.06432748538011696,0.06342541436464089,0.06385026737967914,0.06537234042553192,0.06579787234042553,0.07095,0.06072115384615385,0.06298507462686567,0.05764423076923077,0.054507042253521126,0.0534070796460177,0.050686695278969955,0.050301724137931034,0.04709016393442623,0.046472868217054264,0.04712686567164179,
Ag,,Portugal,0.0018604651162790699,0.0015497076023391813,0.0011823204419889502,0.0012299465240641712,0.0010638297872340426,0.0011595744680851065,0.00122,0.0011435576923076924,0.0009988059701492539,0.0011618750000000001,0.001352112676056338,0.000993362831858407,0.001017596566523605,0.0012232758620689655,0.0011165573770491803,0.001435077519379845,0.0016791044776119403,
Ag,,Romania,0.0034883720930232558,0.0029286549707602336,0.000994475138121547,0.0009625668449197861,0.0007978723404255319,0.0009574468085106382,0.0009,0.0007211538461538462,0.0008955223880597015,0.0008653846153846154,0.0008450704225352113,0.0007964601769911505,,,,,,
Ag,,Russiae,0.020348837209302327,0.021929824561403508,0.020441988950276244,0.020320855614973262,0.02127659574468085,0.03723404255319149,0.063845,0.06490384615384616,0.048434776119402986,0.04381403846153846,0.05315333333333333,0.07035398230088495,0.06630901287553648,0.05172413793103448,0.05737704918032787,0.05534883720930232,0.049776119402985076,
Ag,,Saudi Arabia,0.0008139534883720931,0.000612280701754386,0.0005138121546961326,0.0008021390374331551,0.0007446808510638298,0.0006914893617021277,0.0007247,0.0006490865384615385,0.0004527363184079602,0.00043403846153846156,0.0003864788732394366,0.0003773008849557522,0.00032918454935622316,0.00034051724137931034,0.0001639344262295082,7.751937984496124e-05,8.582089552238806e-05,
Ag,(Becomes Serbia alone in 2007),Serbia and Montenegro ,0.0019767441860465114,0.00044695906432748537,0.0005009944751381215,0.00032085561497326203,0.0003723404255319149,0.00010787234042553192,5.18e-05,0.00012730769230769233,0.00010945273631840797,0.00011057692307692306,0.00010798122065727699,0.00021327433628318585,0.0002068669527896996,0.00020474137931034484,0.00021409836065573772,0.0002234108527131783,0.00021641791044776118,
Ag,,Slovakia,,,,,,,,,,,,,,,,1.9689922480620155e-05,1.9029850746268656e-05,
Ag,,Solomon Islands ,0.00012430232558139533,0.00012502923976608188,,,,,,,,,,,,,3.819672131147541e-05,2.7441860465116277e-05,2.6119402985074626e-05,
Ag,,South Africa,0.008372093023255815,0.008886491228070175,0.007963701657458563,0.0058823529411764705,0.00601063829787234,0.0042455851063829785,0.00354565,0.004224711538461538,0.00432592039800995,0.0033566826923076922,0.003530469483568075,0.0034415929203539825,0.003404077253218884,0.0031543103448275866,0.002758360655737705,0.0026657751937984495,0.002574626865671642,
Ag,,Spain,0.0027325581395348836,0.005614035087719298,0.0036464088397790057,0.0032085561497326204,0.00015957446808510637,0.00011946808510638298,0.00017915000000000002,0.00013216346153846153,0.00011786069651741295,0.00016346153846153846,0.0001619718309859155,0.00015486725663716813,,,0.00034971311475409834,0.00023255813953488373,0.00022388059701492538,
Ag,,Sudan,,,,0.000106951871657754,0.00015957446808510637,0.00015127659574468085,0.00014,0.000125,0.00012124378109452736,0.00011562499999999999,,,2.7081545064377683e-05,2.4568965517241376e-05,4.508196721311476e-05,2.325581395348837e-05,2.2388059701492536e-05,
