Element,HHI Contribution,HHI ,Country,Production,Market Share,Total World Production
Cr,4.8116545265348586e-06,,Burma,340.0,2.193548387096774e-05,
Cr,1.6649323621227887,,China,200000.0,0.012903225806451613,
Cr,0.04615567117585848,,Cuba,33300.0,0.0021483870967741936,
Cr,12.547135134235171,,Finland,549040.0,0.035421935483870966,
Cr,0.00010655567117585847,,Greece,1600.0,0.0001032258064516129,
Cr,203.29240374609782,,India,2210000.0,0.14258064516129032,
Cr,0.0,,Indonesia,,0.0,
Cr,0.3935579040166493,,Iran,97238.0,0.006273419354838709,
Cr,356.7955396462019,,Kazakhstan,2927800.0,0.18889032258064517,
Cr,0.0,,Macedonia,,,
Cr,0.08443711134235173,,Madagascar,45040.0,0.0029058064516129033,
Cr,0.007034339229968783,,Oman,13000.0,0.0008387096774193549,
Cr,0.4016697284079084,,Pakistan,98235.0,0.006337741935483871,
Cr,0.047495875130072834,,Philippines,33780.0,0.0021793548387096773,
Cr,0.564485620187305,,Russia,116455.0,0.007513225806451613,
Cr,2282.6146040741314,,South Africa,7405391.0,0.4777671612903226,
Cr,0.05698231009365245,,Sudan,37000.0,0.0023870967741935483,
Cr,2.1883762096149844,,Turkey,229294.0,0.014793161290322581,
Cr,0.0,,United Arab Emirates,,,
Cr,0.8573326253485952,,Vietnam,143518.0,0.009259225806451613,
Cr,16.894698680582724,,Zimbabwe,637099.0,0.04110316129032258,
Mn,201.2589287909909,1182.952758456903,Australia,1247.0,0.14186575654152445,8790.0
Mn,214.04455626869404,,Brazil,1286.0,0.14630261660978386,
Mn,109.54634817463736,,China,920.0,0.10466439135381114,
Mn,98.63947163042086,,Gabon,873.0,0.09931740614334471,
Mn,36.081957856235945,,Ghana,528.0,0.060068259385665526,
Mn,49.75143695454939,,India,620.0,0.07053469852104664,
Mn,43.538978645968825,,"Kazakhstan, crude ore",580.0,0.06598407281001138,
Mn,1.6982922858093212,,Mexico,114.55,0.013031854379977247,
Mn,325.1477723807046,,South Africa,1585.0,0.18031854379977247,
Mn,100.22766071176653,,Ukraine,880.0,0.10011376564277588,
Mn,3.017354757125237,,Other,152.687,0.017370534698521047,
Fe,0.01075445816186557,1294.3884010941229,Algeria,700.0,0.001037037037037037,675000.0
Fe,383.91032206310024,,Australia,132257.0,0.1959362962962963,
Fe,0.010831412894375857,,Austria,702.5,0.0010407407407407407,
Fe,7.111111111111112e-08,,Azerbaijan,1.8,2.666666666666667e-06,
Fe,8.711111111111109e-05,,Bosnia and Herzegovina,63.0,9.333333333333333e-05,
Fe,515.054619478738,,Brazil,153190.0,0.22694814814814815,
Fe,0.0003539972565157751,,Bulgaria,127.0,0.00018814814814814814,
Fe,9.672560746227708,,Canada,20993.0,0.03110074074074074,
Fe,0.5194069952158902,,Chile,4864.718,0.007206989629629629,
Fe,162.32647462277092,,China,86000.0,0.1274074074074074,
Fe,0.0025972235939643344,,Colombia,344.0,0.0005096296296296296,
Fe,0.02748227160493827,,Egypt,1119.0,0.0016577777777777778,
Fe,0.0,,France,,,
Fe,7.927593964334705e-05,,Germany,60.1,8.903703703703703e-05,
Fe,0.007256515775034295,,Greece,575.0,0.0008518518518518519,
Fe,5.548641975308642e-08,,Guatemala,1.59,2.3555555555555555e-06,
Fe,88.22079561042524,,India,63400.0,0.09392592592592593,
Fe,0.00043017832647462275,,Indonesia,140.0,0.0002074074074074074,
Fe,1.7777777777777781,,Iran,9000.0,0.013333333333333334,
Fe,0.0,,Japan,,,
Fe,2.2389026063100137,,Kazakhstan,10100.0,0.014962962962962963,
Fe,0.0,,Kenya,,,
Fe,0.03484444444444445,,"Korea, North",1260.0,0.0018666666666666666,
Fe,0.00020650754458161866,,"Korea, Republic of",97.0,0.0001437037037037037,
Fe,7.901234567901234e-07,,Macedonia,6.0,8.888888888888888e-06,
Fe,0.0032027215363511657,,Malaysia,382.0,0.0005659259259259259,
Fe,1.041911659807956,,Mauritania,6890.0,0.010207407407407408,
Fe,1.0026684444444447,,Mexico,6759.0,0.010013333333333334,
Fe,2.537174211248285e-07,,Morocco,3.4,5.037037037037037e-06,
Fe,0.00738326474622771,,New Zealand,580.0,0.0008592592592592593,
Fe,0.0,,Nigeria,,0.0,
Fe,0.0025371742112482855,,Norway,340.0,0.0005037037037037037,
Fe,8.77914951989026e-06,,Pakistan,20.0,2.962962962962963e-05,
Fe,0.27519738820301787,,Peru,3541.0,0.005245925925925926,
Fe,2.194787379972565e-06,,Portugal,10.0,1.4814814814814815e-05,
Fe,0.0001469410881536351,,Romania,81.823,0.00012121925925925925,
